order_id,user_id,order_date,revenue
O000735,U07245,2025-04-02,15.2
O000736,U09152,2025-03-28,110.03
O000737,U10846,2025-03-22,11.35
O000738,U00989,2025-09-07,50.39
O000739,U09917,2025-09-07,102.43
O000740,U06272,2025-07-29,88.9
O000741,U00706,2025-01-09,109.91
O000742,U06652,2025-04-09,29.51
O000743,U04847,2025-02-05,102.36
O000744,U04330,2025-02-26,54.04
O000745,U01620,2025-03-04,161.84
O000746,U04649,2025-12-04,111.05
O000747,U06596,2025-10-03,51.09
O000748,U04681,2025-08-01,203.73
O000749,U08044,2025-10-30,133.39
O000750,U03580,2025-01-20,122.08
O000751,U08614,2025-09-04,124.92
O000752,U04015,2025-01-06,80.52
O000753,U03196,2025-03-14,50.12
O000754,U06149,2025-04-17,29.19
O000755,U04553,2025-04-03,49.99
O000756,U10106,2025-10-12,60.36
O000757,U10793,2025-12-22,48.78
O000758,U04010,2025-08-07,24.37
O000759,U06665,2026-01-02,165.9
O000760,U04646,2026-01-12,269.31
O000761,U06090,2025-02-18,143.56
O000762,U03750,2025-12-30,199.26
O000763,U10250,2026-01-25,141.05
O000764,U09837,2025-10-22,63.47
O000765,U10984,2025-10-15,134.26
O000766,U02536,2025-06-26,87.4
O000767,U03259,2025-10-26,82.82
O000768,U06879,2025-04-18,23.5
O000769,U07438,2025-10-11,41.86
O000770,U02511,2025-10-28,241.98
O000771,U02090,2025-03-06,44.26
O000772,U04634,2025-11-02,38.56
O000773,U00567,2025-02-23,20.58
O000774,U00120,2025-11-03,61.47
O000775,U06768,2025-10-26,69.4
O000776,U08507,2025-11-16,70.11
O000777,U00620,2025-01-30,65.73
O000778,U04063,2025-09-03,55.24
O000779,U00453,2025-07-29,24.17
O000780,U02734,2025-08-09,17.18
O000781,U10863,2025-06-19,92.65
O000782,U00958,2025-12-09,70.41
O000783,U10200,2025-08-02,132.96
O000784,U00762,2025-11-18,80.67
O000785,U09552,2025-03-10,92.12
O000786,U04335,2025-08-22,13.58
O000787,U06520,2025-01-15,96.79
O000788,U02051,2026-01-01,17.87
O000789,U06989,2025-05-14,39.36
O000790,U08388,2025-07-25,221.49
O000791,U07807,2025-01-24,37.92
O000792,U00260,2026-01-12,213.47
O000793,U06746,2025-03-26,81.56
O000794,U05890,2025-05-22,172.4
O000795,U06053,2025-05-20,72.57
O000796,U01280,2025-11-20,19.27
O000797,U00135,2025-05-02,160.49
O000798,U06099,2025-10-27,61.95
O000799,U07877,2025-12-07,32.52
O000800,U02545,2025-06-28,106.63
O000801,U08560,2025-07-27,117.2
O000802,U03662,2025-06-15,82.47
O000803,U06729,2025-02-10,68.09
O000804,U03454,2025-05-02,125.28
O000805,U04808,2025-02-13,90.27
O000806,U08048,2025-03-16,55.12
O000807,U06520,2025-12-14,107.01
O000808,U00544,2025-09-29,259.5
O000809,U06216,2025-06-15,84.15
O000810,U07117,2025-09-07,96.9
O000811,U04599,2025-03-27,59.43
O000812,U03423,2026-01-24,92.21
O000813,U04805,2025-05-17,86.88
O000814,U10564,2025-11-29,104.49
O000815,U04483,2025-02-08,211.68
O000816,U06971,2025-03-28,89.32
O000817,U07119,2025-06-04,50.17
O000818,U01097,2025-06-09,36.31
O000819,U10270,2025-03-05,49.92
O000820,U10718,2025-08-11,204.26
O000821,U06860,2025-12-28,164.8
O000822,U05435,2025-12-12,16.47
O000823,U01943,2025-05-26,71.08
O000824,U01719,2025-07-23,154.78
O000825,U05768,2025-03-08,63.78
O000826,U08482,2025-01-05,70.78
O000827,U09166,2025-02-28,122.38
O000828,U00414,2025-03-17,96.01
O000829,U09042,2025-09-17,73.71
O000830,U07105,2025-09-05,22.87
O000831,U02728,2025-01-16,66.09
O000832,U07203,2025-03-16,40.54
O000833,U04641,2025-12-22,38.17
O000834,U00741,2026-01-12,46.69
O000835,U00591,2025-06-25,42.34
O000836,U00749,2025-11-18,65.53
O000837,U02219,2025-05-16,56.07
O000838,U09029,2025-10-04,121.42
O000839,U08725,2025-10-09,200.18
O000840,U04460,2026-02-03,26.2
O000841,U07511,2025-06-17,33.31
O000842,U09965,2025-01-30,269.71
O000843,U10535,2025-11-18,66.46
O000844,U07508,2025-12-02,93.27
O000845,U02653,2025-09-26,150.72
O000846,U02570,2025-01-01,103.04
O000847,U05748,2025-06-20,130.83
O000848,U00264,2025-05-09,39.7
O000849,U03595,2025-06-17,71.31
O000850,U02034,2026-02-01,134.65
O000851,U03202,2025-03-02,95.78
O000852,U08573,2025-04-27,28.47
O000853,U09358,2025-11-18,102.42
O000854,U10670,2025-05-03,50.98
O000855,U00388,2025-09-17,255.43
O000856,U06197,2025-08-14,39.31
O000857,U02071,2026-02-01,121.09
O000858,U08586,2025-10-19,137.34
O000859,U07840,2025-12-18,76.04
O000860,U03256,2025-07-05,14.9
O000861,U04019,2025-03-26,145.63
O000862,U10431,2025-08-06,89.14
O000863,U06058,2025-05-23,63.13
O000864,U06630,2025-03-31,13.5
O000865,U02859,2025-12-07,47.13
O000866,U02393,2025-09-25,89.72
O000867,U06819,2025-03-17,146.81
O000868,U06071,2025-03-10,56.12
O000869,U02050,2025-10-25,114.28
O000870,U03121,2025-06-09,232.13
O000871,U09116,2026-01-21,179.6
O000872,U04971,2025-01-08,45.27
O000873,U07695,2025-08-07,128.39
O000874,U03354,2025-11-06,56.54
O000875,U04474,2026-01-27,85.92
O000876,U03397,2025-03-29,29.32
O000877,U05417,2025-05-21,121.03
O000878,U03768,2025-01-29,146.11
O000879,U06281,2025-01-13,34.52
O000880,U02981,2025-11-10,50.45
O000881,U05521,2025-03-04,193.35
O000882,U03472,2025-12-09,129.6
O000883,U02617,2025-06-24,60.47
O000884,U05481,2025-08-04,41.5
O000885,U06209,2025-08-23,80.24
O000886,U03499,2025-03-28,97.84
O000887,U06995,2025-03-15,95.64
O000888,U07881,2025-10-21,95.76
O000889,U03592,2025-03-10,63.27
O000890,U08623,2025-03-10,48.57
O000891,U06054,2025-08-11,100.3
O000892,U07272,2026-01-20,166.31
O000893,U09304,2026-01-21,31.42
O000894,U04696,2026-01-04,107.73
O000895,U10245,2025-10-12,156.33
O000896,U07546,2025-05-02,9.65
O000897,U06473,2025-09-20,413.64
O000898,U05222,2025-08-09,80.09
O000899,U02449,2025-11-07,51.33
O000900,U05802,2025-06-13,169.57
O000901,U00544,2025-09-20,84.72
O000902,U06652,2025-04-02,34.02
O000903,U06327,2025-09-23,81.52
O000904,U07058,2025-12-02,71.16
O000905,U02628,2025-03-15,75.03
O000906,U03451,2025-11-10,117.85
O000907,U08729,2025-03-31,47
O000908,U01436,2025-12-20,300.17
O000909,U08087,2025-10-23,95
O000910,U06661,2026-02-02,112.08
O000911,U03062,2025-05-09,148.98
O000912,U00259,2026-02-05,202.5
O000913,U07551,2025-02-18,53.13
O000914,U04411,2025-03-27,42.36
O000915,U04841,2025-05-24,39.45
O000916,U07961,2025-05-15,27.06
O000917,U00718,2026-02-03,217.86
O000918,U05196,2025-04-25,90.66
O000919,U02727,2025-10-04,54.8
O000920,U07546,2025-03-07,94.88
O000921,U08652,2025-07-06,69.79
O000922,U02854,2025-12-11,142.08
O000923,U05200,2025-07-20,56.32
O000924,U04067,2025-05-18,193.07
O000925,U09894,2025-02-21,70.35
O000926,U02977,2025-08-01,107.41
O000927,U10006,2025-06-07,66
O000928,U03480,2025-10-17,238.67
O000929,U09933,2025-12-16,50.64
O000930,U08221,2025-07-25,94.03
O000931,U03493,2025-12-08,87.52
O000932,U09173,2025-11-17,44.48
O000933,U00230,2025-11-12,88.3
O000934,U07526,2025-05-16,16.01
O000935,U05281,2025-03-16,124.45
O000936,U10968,2025-03-10,129.03
O000937,U01251,2025-10-28,73.79
O000938,U05340,2025-02-18,21.04
O000939,U06889,2025-07-21,41.29
O000940,U01963,2025-03-03,32.35
O000941,U03166,2025-06-16,126.09
O000942,U01778,2025-07-24,125.35
O000943,U08052,2025-05-29,7.58
O000944,U04870,2025-05-01,39.85
O000945,U01147,2025-11-05,71.44
O000946,U02847,2025-04-07,89.28
O000947,U03850,2026-01-12,145.1
O000948,U03070,2025-02-22,145.65
O000949,U00620,2025-01-09,140.32
O000950,U00963,2025-11-27,45.13
O000951,U07215,2025-09-08,41.63
O000952,U02142,2025-12-26,128.67
O000953,U09692,2025-12-15,163.07
O000954,U07418,2025-05-04,36.2
O000955,U01326,2025-05-02,121.97
O000956,U00121,2025-07-18,137.53
O000957,U04313,2025-11-13,62.13
O000958,U01076,2026-02-15,183.16
O000959,U01182,2026-01-15,57.45
O000960,U00794,2026-02-10,166.58
O000961,U09816,2025-04-05,86.46
O000962,U04271,2025-01-30,198.55
O000963,U08483,2025-04-02,254.08
O000964,U07326,2025-03-25,85.41
O000965,U08682,2025-01-15,88.29
O000966,U02808,2025-05-23,100.25
O000967,U03428,2025-11-05,58.8
O000968,U08825,2025-07-28,76.27
O000969,U03499,2025-01-23,175.88
O000970,U02172,2025-11-22,103.06
O000971,U05986,2025-12-31,210.3
O000972,U03907,2025-05-24,122.27
O000973,U04699,2025-03-28,217.93
O000974,U07081,2025-07-12,90.2
O000975,U05224,2025-06-22,150.58
O000976,U03468,2025-09-20,60.91
O000977,U05760,2025-10-22,137.03
O000978,U00490,2025-12-26,98.5
O000979,U04263,2025-02-19,35.11
O000980,U07769,2025-02-17,92.49
O000981,U08950,2025-02-18,107.96
O000982,U01197,2025-06-17,231.74
O000983,U01904,2025-06-16,270.66
O000984,U05269,2025-03-23,22.26
O000985,U01650,2025-03-04,91.66
O000986,U03191,2025-08-16,54.11
O000987,U00027,2025-08-02,246.71
O000988,U06260,2025-05-10,122.47
O000989,U02750,2026-01-03,190.42
O000990,U10896,2025-06-03,109.95
O000991,U02879,2025-08-30,43.34
O000992,U04357,2025-04-06,80.19
O000993,U10865,2026-02-11,101.15
O000994,U02832,2026-01-12,121.69
O000995,U03109,2025-08-20,194.99
O000996,U09652,2025-08-26,102.5
O000997,U05758,2025-01-18,87.12
O000998,U02921,2025-12-10,91.27
O000999,U01433,2025-11-20,33.75
O001000,U04428,2025-09-03,101.1
O001001,U07698,2025-03-01,89.75
O001002,U08111,2025-05-10,115.61
O001003,U03536,2025-12-16,24.07
O001004,U06863,2025-02-18,79.27
O001005,U01181,2025-06-15,82.91
O001006,U03405,2025-06-17,81.56
O001007,U03914,2025-09-10,99.83
O001008,U09975,2025-12-02,63.92
O001009,U03722,2026-01-18,152.39
O001010,U02642,2025-11-05,132.55
O001011,U07577,2025-03-05,117.74
O001012,U03711,2025-02-02,89.86
O001013,U02960,2025-02-27,91.27
O001014,U04830,2025-11-02,17.39
O001015,U05458,2025-03-05,16.83
O001016,U09771,2026-01-22,108.52
O001017,U01619,2025-05-05,52.75
O001018,U06138,2025-03-02,38.03
O001019,U06680,2026-01-15,212.93
O001020,U02340,2025-09-06,117.99
O001021,U09419,2025-05-18,52.62
O001022,U01728,2025-03-07,76.28
O001023,U03585,2025-06-28,122.88
O001024,U00201,2025-10-13,77.12
O001025,U05985,2025-10-08,136.18
O001026,U06175,2025-06-20,264.63
O001027,U03160,2025-08-31,75.26
O001028,U01713,2025-04-30,64.8
O001029,U07872,2025-12-10,51.26
O001030,U07839,2025-07-11,107.69
O001031,U06859,2025-07-06,142.66
O001032,U00752,2025-08-15,56.74
O001033,U00114,2025-09-23,173.77
O001034,U05341,2025-07-11,35.28
O001035,U03980,2025-08-28,54.07
O001036,U06325,2025-04-04,12.88
O001037,U02818,2025-05-06,216.93
O001038,U00468,2025-04-09,95.21
O001039,U00425,2025-12-10,29.01
O001040,U08141,2025-08-31,91.25
O001041,U01575,2025-01-20,116.77
O001042,U10057,2025-04-27,58.06
O001043,U00833,2025-12-25,103.69
O001044,U04106,2025-04-09,52
O001045,U03703,2026-01-14,162.39
O001046,U01408,2025-11-26,99.42
O001047,U03481,2025-06-04,144.61
O001048,U06185,2025-11-03,200.74
O001049,U05821,2025-07-04,29.46
O001050,U10362,2025-12-01,122.77
O001051,U06844,2025-01-03,68.97
O001052,U06395,2025-06-06,57.26
O001053,U08795,2025-06-24,49.15
O001054,U00212,2025-12-02,42.81
O001055,U06411,2025-03-10,117.2
O001056,U10946,2025-01-21,96
O001057,U04801,2025-10-25,190.38
O001058,U01758,2025-04-28,100.6
O001059,U05780,2025-10-04,66.88
O001060,U08973,2025-05-10,64.57
O001061,U01526,2025-07-25,198.27
O001062,U00840,2025-07-16,69.8
O001063,U01341,2025-05-15,131.76
O001064,U01500,2025-07-22,67.53
O001065,U08121,2025-02-04,137.01
O001066,U05559,2025-01-30,161
O001067,U05926,2025-11-07,35.81
O001068,U08707,2025-09-14,69.36
O001069,U07675,2026-01-16,34.35
O001070,U09339,2025-07-01,109.3
O001071,U06457,2025-07-27,92.66
O001072,U03256,2026-01-02,71.22
O001073,U02594,2025-05-09,86.82
O001074,U03656,2025-03-04,121.98
O001075,U09740,2025-12-08,185.53
O001076,U02086,2025-03-18,120.74
O001077,U03155,2026-01-13,147.67
O001078,U07188,2026-02-15,34
O001079,U06396,2025-01-15,157.84
O001080,U10542,2026-01-18,143.61
O001081,U00978,2026-01-28,49.9
O001082,U10497,2025-11-21,115.76
O001083,U03047,2025-02-28,71.33
O001084,U02589,2025-05-31,93.42
O001085,U02006,2025-04-18,131.08
O001086,U06783,2026-01-04,78.42
O001087,U05942,2025-04-17,302.97
O001088,U02599,2025-05-19,234.5
O001089,U02508,2025-10-07,55.57
O001090,U10331,2025-03-13,315.86
O001091,U08471,2025-04-21,152.91
O001092,U01193,2025-08-14,90.89
O001093,U05915,2025-04-16,192.37
O001094,U09949,2025-06-08,208.27
O001095,U02045,2025-05-30,190.52
O001096,U07796,2025-01-14,188.29
O001097,U08439,2025-01-05,78.02
O001098,U09576,2025-05-07,85.96
O001099,U09564,2025-09-30,56.45
O001100,U07602,2025-12-04,189.25
O001101,U03672,2025-07-30,167.49
O001102,U07181,2025-11-23,69.6
O001103,U00044,2025-12-12,105.86
O001104,U02085,2025-08-05,97.98
O001105,U04511,2025-03-20,93.65
O001106,U06388,2025-04-03,207.5
O001107,U10732,2025-08-26,139.48
O001108,U07775,2025-08-22,154.06
O001109,U10562,2025-06-26,355.8
O001110,U05371,2025-09-12,115.25
O001111,U10707,2025-11-17,49.2
O001112,U07948,2025-05-12,112.53
O001113,U06223,2025-09-22,103.1
O001114,U04323,2025-10-19,65.47
O001115,U06626,2025-06-28,85.02
O001116,U08814,2026-01-13,169.41
O001117,U08049,2025-12-10,89.6
O001118,U07091,2026-01-12,65.76
O001119,U08676,2025-05-26,65.68
O001120,U08216,2025-05-23,97.06
O001121,U10006,2025-01-20,102.27
O001122,U01225,2025-02-27,131.1
O001123,U01248,2025-10-23,175.19
O001124,U08970,2025-03-07,195.04
O001125,U05026,2025-12-11,116.2
O001126,U02842,2026-02-01,185.88
O001127,U05698,2025-01-13,111.23
O001128,U01582,2025-03-03,96.87
O001129,U04848,2025-02-15,126.91
O001130,U09905,2026-02-03,173.48
O001131,U03138,2025-04-03,74.55
O001132,U04755,2025-08-11,183.2
O001133,U01517,2025-01-23,114.83
O001134,U10924,2025-12-23,29.69
O001135,U04642,2025-03-08,139.61
O001136,U05196,2025-04-24,99.64
O001137,U03768,2025-07-25,119.98
O001138,U06198,2025-03-07,196.3
O001139,U08072,2025-02-19,62.81
O001140,U09688,2025-05-21,159.18
O001141,U05558,2025-09-15,53.8
O001142,U09927,2025-02-03,53.05
O001143,U01343,2025-10-23,170.5
O001144,U10459,2025-09-10,160.86
O001145,U05490,2025-03-10,158.12
O001146,U05335,2025-07-08,213.23
O001147,U00048,2025-06-02,81.32
O001148,U05916,2025-07-22,55.65
O001149,U02510,2025-03-18,33.5
O001150,U06225,2025-07-10,44.32
O001151,U03660,2025-01-28,139.38
O001152,U01746,2025-08-01,64.82
O001153,U08687,2026-01-04,189.65
O001154,U08170,2025-02-25,21.35
O001155,U00633,2025-04-22,97.67
O001156,U06980,2025-08-31,132.19
O001157,U02720,2025-06-03,85.28
O001158,U00175,2025-06-04,62.25
O001159,U08830,2025-10-09,221.15
O001160,U08152,2025-09-28,99.61
O001161,U03357,2025-02-19,82.46
O001162,U04392,2026-01-25,39.67
O001163,U05379,2025-03-09,84.96
O001164,U05970,2025-05-12,93.37
O001165,U08666,2025-06-07,99.02
O001166,U09838,2025-11-29,46.15
O001167,U01958,2025-09-22,66.01
O001168,U06679,2025-06-19,183.74
O001169,U07348,2025-09-27,75.31
O001170,U05884,2025-08-08,34.23
O001171,U08540,2025-02-09,62.13
O001172,U08828,2026-01-22,143.27
O001173,U03614,2025-10-16,109.61
O001174,U03820,2025-03-20,28.74
O001175,U04322,2025-08-27,63.54
O001176,U05467,2025-03-01,95.02
O001177,U05502,2025-11-16,91.31
O001178,U10809,2025-11-14,127.3
O001179,U06379,2025-12-01,112.12
O001180,U01204,2026-01-26,132.12
O001181,U10353,2025-08-25,71.93
O001182,U06449,2025-03-17,75.86
O001183,U10371,2025-11-02,66.48
O001184,U08539,2025-02-08,74.57
O001185,U01203,2025-07-18,40.77
O001186,U06558,2025-04-15,207.52
O001187,U00982,2025-03-11,62.17
O001188,U08923,2025-10-09,104.7
O001189,U06528,2025-02-27,77.28
O001190,U06655,2025-11-25,76.87
O001191,U05599,2025-06-28,55.42
O001192,U05690,2025-11-04,53.35
O001193,U10792,2025-08-10,141.01
O001194,U05905,2025-05-24,78.11
O001195,U06331,2025-10-31,45.83
O001196,U08644,2025-01-27,64.66
O001197,U04073,2025-06-10,148.65
O001198,U02894,2025-05-31,59.7
O001199,U02234,2025-06-22,50.72
O001200,U07631,2025-07-30,78.74
O001201,U05859,2025-12-22,148.2
O001202,U08355,2025-01-22,47.6
O001203,U01447,2025-10-25,119.23
O001204,U00101,2025-12-31,106.35
O001205,U07434,2025-02-02,208.12
O001206,U07320,2025-04-19,106.37
O001207,U09644,2026-01-29,56.57
O001208,U10850,2025-02-16,62.83
O001209,U00535,2025-04-06,57.51
O001210,U07500,2025-05-05,114
O001211,U01700,2025-12-01,90.17
O001212,U07039,2025-10-22,66.85
O001213,U09655,2026-01-13,138.44
O001214,U07114,2025-10-29,117.42
O001215,U07469,2025-11-24,325.66
O001216,U06492,2025-11-03,42.23
O001217,U04344,2025-01-25,199.2
O001218,U01971,2025-03-23,33.48
O001219,U09644,2026-02-03,146.24
O001220,U09785,2025-02-27,31.6
O001221,U00712,2025-01-26,25.94
O001222,U03655,2025-10-24,115.1
O001223,U06241,2025-02-13,61.8
O001224,U06472,2025-03-26,66.52
O001225,U07760,2025-01-22,301.92
O001226,U09640,2026-01-01,48.28
O001227,U03648,2025-08-14,94.84
O001228,U05124,2025-02-06,105.45
O001229,U10205,2026-01-09,72.6
O001230,U08650,2025-04-11,101.91
O001231,U02843,2025-05-22,136.3
O001232,U07973,2025-01-04,134.8
O001233,U00592,2025-01-24,93.08
O001234,U00497,2025-07-10,27.42
O001235,U02134,2025-11-17,34.04
O001236,U02449,2025-11-18,62.54
O001237,U05412,2025-09-26,121.2
O001238,U07448,2025-01-27,115.19
O001239,U04292,2026-01-07,91.46
O001240,U00026,2025-03-22,20.89
O001241,U09909,2025-05-01,153.02
O001242,U02253,2025-12-31,60.9
O001243,U03642,2026-02-05,23.4
O001244,U03655,2025-03-10,218.59
O001245,U09475,2025-11-09,123.47
O001246,U01086,2025-03-13,222.69
O001247,U08022,2025-09-03,126.39
O001248,U02015,2025-09-03,90.43
O001249,U05067,2025-09-10,97.35
O001250,U09907,2025-12-30,99.41
O001251,U07123,2025-03-14,44.18
O001252,U09918,2025-10-01,75.09
O001253,U07084,2025-01-16,30.86
O001254,U09099,2025-06-28,52.15
O001255,U03463,2025-12-18,35.43
O001256,U04341,2025-02-09,209.4
O001257,U06421,2025-02-08,83.72
O001258,U04467,2025-02-25,57.59
O001259,U09000,2026-01-08,35.8
O001260,U02896,2025-08-21,152.66
O001261,U10362,2025-02-23,317.29
O001262,U03128,2025-06-21,15.95
O001263,U04255,2025-10-29,96.13
O001264,U09342,2025-07-08,24.31
O001265,U06880,2025-02-12,265.79
O001266,U01334,2025-01-04,67.11
O001267,U08709,2025-09-18,303.75
O001268,U07078,2026-01-04,41.68
O001269,U01288,2025-02-27,194.1
O001270,U08937,2025-02-06,118.27
O001271,U05647,2026-02-14,169.19
O001272,U05928,2025-08-23,108.1
O001273,U04802,2025-09-22,105.95
O001274,U00697,2025-01-15,148.51
O001275,U00474,2025-03-29,65.14
O001276,U07696,2025-04-09,39.12
O001277,U06532,2025-04-15,61.42
O001278,U08702,2025-08-05,25.22
O001279,U08729,2026-02-14,178.07
O001280,U10452,2025-07-10,57.08
O001281,U02944,2025-08-03,9.33
O001282,U05632,2025-07-17,160.96
O001283,U05384,2025-04-15,40.38
O001284,U01366,2025-01-27,34.19
O001285,U01061,2025-07-01,64.74
O001286,U02307,2025-03-24,55.03
O001287,U00307,2025-06-08,62.77
O001288,U09188,2025-08-18,140.65
O001289,U09476,2025-08-23,196.73
O001290,U09321,2025-10-15,67.3
O001291,U00303,2026-01-21,103.53
O001292,U06486,2025-01-18,119.61
O001293,U05566,2025-10-11,146.11
O001294,U05157,2025-03-12,61.3
O001295,U03891,2025-08-03,166.19
O001296,U09046,2025-04-27,95.11
O001297,U09937,2025-04-10,156.78
O001298,U05724,2025-03-29,13.66
O001299,U06280,2025-12-14,128.84
O001300,U05350,2025-06-02,35.62
O001301,U09009,2025-10-22,46.8
O001302,U09164,2025-06-26,119.09
O001303,U04133,2025-05-12,408.44
O001304,U09370,2025-11-04,87.36
O001305,U00104,2025-05-02,87.8
O001306,U08446,2025-07-30,28.52
O001307,U07571,2025-03-09,62.59
O001308,U10727,2025-02-26,205.93
O001309,U06601,2025-01-13,37.44
O001310,U06671,2025-07-12,161.02
O001311,U08782,2025-03-04,48.02
O001312,U08716,2025-11-23,67.91
O001313,U08561,2025-06-02,89.6
O001314,U02963,2025-01-23,47.75
O001315,U08855,2025-01-30,71.71
O001316,U00689,2026-01-04,113.76
O001317,U10838,2025-07-08,134.73
O001318,U06743,2026-01-26,85.87
O001319,U02588,2025-11-06,46.64
O001320,U01535,2025-04-19,65.66
O001321,U02028,2026-02-05,93.77
O001322,U01856,2025-12-19,138.13
O001323,U03186,2025-03-01,154.91
O001324,U02769,2025-03-07,88.33
O001325,U06085,2025-06-15,62.51
O001326,U06486,2025-05-21,121.47
O001327,U07241,2025-02-21,37.91
O001328,U02987,2025-06-29,34.64
O001329,U08135,2025-02-01,229.04
O001330,U06090,2025-08-02,64.85
O001331,U09340,2025-09-22,190.88
O001332,U00780,2025-01-17,148.5
O001333,U04405,2025-05-06,133.53
O001334,U02153,2025-03-23,253.08
O001335,U08747,2025-02-09,118.65
O001336,U03296,2025-04-14,140.36
O001337,U03313,2025-08-07,63.09
O001338,U04492,2025-07-01,120.93
O001339,U06296,2026-01-19,125.03
O001340,U02583,2025-06-05,265.91
O001341,U03043,2025-06-27,89.13
O001342,U07569,2025-01-18,244.7
O001343,U05979,2025-05-21,118.98
O001344,U01169,2025-06-10,122.34
O001345,U03262,2026-02-03,58.72
O001346,U07036,2025-08-02,93.78
O001347,U06726,2025-08-10,44.55
O001348,U04022,2025-09-19,126.83
O001349,U08392,2025-02-14,210.45
O001350,U01890,2025-07-06,133.49
