user_id,conversion_date,channel,country
U00708,2025-02-04,Partnerships,Germany
U00709,2025-09-10,Paid Search,Germany
U00710,2025-03-23,Partnerships,Spain
U00711,2025-09-13,Paid Search,Germany
U00712,2025-07-16,Affiliate,France
U00713,2025-10-30,Paid Social,France
U00714,2025-01-10,Affiliate,France
U00715,2025-11-08,Paid Social,Spain
U00716,2025-10-13,Organic,Spain
U00717,2025-08-30,Paid Social,UK
U00718,2025-09-08,Paid Search,Germany
U00719,2025-12-31,Paid Social,Germany
U00720,2025-01-05,Organic,UK
U00721,2025-04-29,Affiliate,UK
U00722,2025-10-16,Partnerships,Germany
U00723,2025-03-06,Organic,France
U00724,2025-05-26,Organic,Germany
U00725,2025-08-12,Partnerships,France
U00726,2025-08-27,Paid Search,Spain
U00727,2025-06-26,Organic,Germany
U00728,2025-09-24,Paid Search,Germany
U00729,2025-12-07,Partnerships,Spain
U00730,2025-10-09,Partnerships,Spain
U00731,2025-03-04,Organic,Spain
U00732,2025-08-05,Affiliate,Spain
U00733,2025-12-08,Affiliate,Spain
U00734,2025-11-11,Organic,UK
U00735,2025-10-10,Paid Search,UK
U00736,2025-06-26,Paid Social,Spain
U00737,2025-04-08,Affiliate,Spain
U00738,2025-04-15,Organic,Spain
U00739,2025-04-09,Paid Search,Spain
U00740,2025-11-07,Paid Search,France
U00741,2025-01-06,Paid Search,France
U00742,2025-07-16,Paid Search,Spain
U00743,2025-12-17,Organic,Spain
U00744,2025-05-13,Partnerships,Germany
U00745,2025-12-24,Partnerships,Spain
U00746,2025-09-16,Affiliate,Spain
U00747,2025-01-23,Organic,UK
U00748,2025-02-22,Paid Search,France
U00749,2025-06-14,Paid Social,Spain
U00750,2025-07-21,Paid Social,France
U00751,2025-03-24,Paid Search,France
U00752,2025-05-25,Paid Social,Germany
U00753,2025-03-26,Paid Social,France
U00754,2025-03-19,Paid Search,France
U00755,2025-01-01,Paid Search,Spain
U00756,2025-02-20,Organic,UK
U00757,2025-06-22,Paid Search,Spain
U00758,2025-07-24,Organic,Spain
U00759,2025-09-17,Paid Search,UK
U00760,2025-10-15,Organic,UK
U00761,2025-02-03,Organic,Germany
U00762,2025-12-14,Organic,UK
U00763,2025-04-05,Organic,Spain
U00764,2025-03-13,Paid Social,UK
U00765,2025-02-08,Paid Social,UK
U00766,2025-06-03,Paid Social,UK
U00767,2025-09-07,Paid Search,France
U00768,2025-06-11,Paid Search,Germany
U00769,2025-04-28,Organic,France
U00770,2025-09-16,Affiliate,France
U00771,2025-11-02,Affiliate,Germany
U00772,2025-09-25,Organic,France
U00773,2025-02-23,Partnerships,UK
U00774,2025-08-24,Partnerships,Germany
U00775,2025-08-10,Organic,France
U00776,2025-09-08,Paid Search,Spain
U00777,2025-11-09,Paid Social,France
U00778,2025-04-22,Organic,Spain
U00779,2025-09-12,Organic,UK
U00780,2025-10-30,Organic,Spain
U00781,2025-07-26,Paid Social,France
U00782,2025-08-17,Organic,France
U00783,2025-12-07,Paid Search,France
U00784,2025-03-07,Paid Search,Germany
U00785,2025-03-16,Paid Social,Germany
U00786,2025-04-13,Paid Social,France
U00787,2025-07-11,Paid Social,France
U00788,2025-09-09,Paid Social,UK
U00789,2025-08-14,Paid Search,Germany
U00790,2025-10-21,Paid Social,Germany
U00791,2025-11-02,Organic,Germany
U00792,2025-04-08,Partnerships,Spain
U00793,2025-12-04,Paid Search,France
U00794,2025-10-13,Paid Social,UK
U00795,2025-12-01,Partnerships,UK
U00796,2025-12-13,Affiliate,France
U00797,2025-11-04,Paid Social,France
U00798,2025-09-06,Affiliate,UK
U00799,2025-06-15,Organic,Spain
U00800,2025-12-01,Paid Search,UK
U00801,2025-01-30,Paid Social,Spain
U00802,2025-09-04,Paid Social,Spain
U00803,2025-04-16,Affiliate,Germany
U00804,2025-02-20,Paid Search,France
U00805,2025-03-22,Paid Search,Germany
U00806,2025-05-13,Paid Social,Spain
U00807,2025-10-12,Organic,UK
U00808,2025-05-18,Partnerships,Germany
U00809,2025-07-03,Partnerships,UK
U00810,2025-11-26,Organic,Spain
U00811,2025-09-30,Paid Search,UK
U00812,2025-12-06,Organic,Germany
U00813,2025-03-10,Affiliate,Spain
U00814,2025-02-03,Paid Social,France
U00815,2025-09-19,Organic,Germany
U00816,2025-02-22,Organic,Germany
U00817,2025-07-24,Organic,France
U00818,2025-05-06,Paid Search,Spain
U00819,2025-08-23,Organic,France
U00820,2025-02-12,Organic,Germany
U00821,2025-08-28,Paid Social,Spain
U00822,2025-04-21,Paid Search,UK
U00823,2025-09-06,Paid Search,Germany
U00824,2025-05-31,Organic,UK
U00825,2025-07-02,Affiliate,France
U00826,2025-12-02,Paid Social,Spain
U00827,2025-04-05,Paid Social,France
U00828,2025-01-08,Paid Social,UK
U00829,2025-12-26,Partnerships,Germany
U00830,2025-07-03,Paid Social,Spain
U00831,2025-10-08,Organic,France
U00832,2025-07-14,Partnerships,UK
U00833,2025-12-18,Organic,UK
U00834,2025-07-14,Paid Social,Germany
U00835,2025-06-04,Paid Search,UK
U00836,2025-04-03,Paid Social,Spain
U00837,2025-06-09,Paid Social,UK
U00838,2025-03-02,Paid Search,Germany
U00839,2025-05-02,Organic,France
U00840,2025-02-20,Paid Social,Spain
U00841,2025-10-04,Paid Search,France
U00842,2025-01-05,Paid Search,France
U00843,2025-04-02,Paid Social,UK
U00844,2025-06-19,Organic,UK
U00845,2025-11-13,Paid Social,Germany
U00846,2025-01-22,Paid Social,UK
U00847,2025-11-22,Partnerships,UK
U00848,2025-01-01,Paid Social,France
U00849,2025-05-13,Paid Search,Spain
U00850,2025-08-21,Paid Search,UK
U00851,2025-01-12,Paid Social,Spain
U00852,2025-12-12,Paid Search,UK
U00853,2025-02-15,Paid Search,UK
U00854,2025-02-03,Organic,Germany
U00855,2025-03-19,Paid Search,UK
U00856,2025-08-06,Organic,Germany
U00857,2025-10-28,Organic,France
U00858,2025-03-14,Affiliate,Spain
U00859,2025-10-09,Paid Social,UK
U00860,2025-09-06,Paid Search,Germany
U00861,2025-02-16,Partnerships,France
U00862,2025-05-01,Affiliate,UK
U00863,2025-08-02,Partnerships,Germany
U00864,2025-08-27,Paid Search,Germany
U00865,2025-02-25,Organic,France
U00866,2025-12-16,Paid Search,UK
U00867,2025-04-17,Paid Social,UK
U00868,2025-11-15,Paid Social,Spain
U00869,2025-02-17,Paid Search,UK
U00870,2025-03-02,Paid Social,Germany
U00871,2025-12-03,Organic,Spain
U00872,2025-01-26,Organic,Spain
U00873,2025-10-19,Organic,UK
U00874,2025-09-14,Paid Social,Spain
U00875,2025-01-08,Affiliate,Germany
U00876,2025-04-23,Paid Search,Germany
U00877,2025-12-21,Paid Social,France
U00878,2025-09-10,Paid Search,Germany
U00879,2025-06-29,Paid Social,France
U00880,2025-07-26,Paid Social,Spain
U00881,2025-10-30,Paid Social,France
U00882,2025-05-07,Affiliate,UK
U00883,2025-02-25,Organic,France
U00884,2025-08-02,Paid Social,UK
U00885,2025-01-14,Organic,Spain
U00886,2025-01-28,Organic,France
U00887,2025-03-19,Affiliate,Germany
U00888,2025-08-04,Affiliate,UK
U00889,2025-12-31,Paid Search,Spain
U00890,2025-06-03,Organic,Germany
U00891,2025-01-14,Affiliate,UK
U00892,2025-07-06,Organic,Spain
U00893,2025-11-08,Affiliate,Spain
U00894,2025-01-07,Organic,Germany
U00895,2025-01-03,Organic,Spain
U00896,2025-04-21,Paid Social,France
U00897,2025-08-26,Paid Social,Spain
U00898,2025-12-29,Paid Social,UK
U00899,2025-08-27,Paid Social,UK
U00900,2025-10-01,Paid Search,UK
U00901,2025-10-21,Organic,France
U00902,2025-08-15,Affiliate,Germany
U00903,2025-01-15,Organic,France
U00904,2025-07-11,Organic,France
U00905,2025-04-29,Affiliate,France
U00906,2025-01-28,Organic,Spain
U00907,2025-07-21,Affiliate,Germany
U00908,2025-02-08,Organic,Spain
U00909,2025-09-30,Paid Social,France
U00910,2025-08-19,Paid Social,UK
U00911,2025-03-27,Paid Social,France
U00912,2025-05-06,Affiliate,Germany
U00913,2025-10-27,Affiliate,UK
U00914,2025-01-25,Paid Social,Germany
U00915,2025-05-25,Paid Social,France
U00916,2025-01-13,Organic,Germany
U00917,2025-07-31,Affiliate,Spain
U00918,2025-01-25,Paid Social,UK
U00919,2025-03-09,Partnerships,Germany
U00920,2025-03-08,Organic,UK
U00921,2025-08-21,Organic,UK
U00922,2025-04-19,Paid Social,France
U00923,2025-05-26,Paid Search,France
U00924,2025-04-21,Paid Social,UK
U00925,2025-08-16,Paid Social,Germany
U00926,2025-04-21,Organic,UK
U00927,2025-02-03,Paid Social,France
U00928,2025-04-21,Organic,Germany
U00929,2025-09-21,Paid Social,UK
U00930,2025-08-24,Organic,France
U00931,2025-03-24,Paid Search,UK
U00932,2025-02-11,Organic,UK
U00933,2025-04-11,Organic,UK
U00934,2025-01-06,Organic,Germany
U00935,2025-06-29,Paid Search,France
U00936,2025-10-09,Paid Search,France
U00937,2025-11-16,Partnerships,Spain
U00938,2025-08-14,Paid Search,UK
U00939,2025-11-11,Paid Search,UK
U00940,2025-12-31,Paid Search,Spain
U00941,2025-08-17,Affiliate,UK
U00942,2025-10-16,Affiliate,Germany
U00943,2025-05-30,Paid Search,Spain
U00944,2025-10-04,Paid Search,France
U00945,2025-07-17,Paid Social,UK
U00946,2025-03-11,Affiliate,France
U00947,2025-04-22,Paid Search,UK
U00948,2025-01-04,Paid Social,Spain
U00949,2025-12-16,Organic,France
U00950,2025-11-27,Organic,UK
U00951,2025-11-14,Organic,Germany
U00952,2025-12-16,Organic,Spain
U00953,2025-04-05,Paid Social,UK
U00954,2025-06-01,Partnerships,UK
U00955,2025-11-07,Paid Social,UK
U00956,2025-05-17,Affiliate,Spain
U00957,2025-09-04,Paid Social,UK
U00958,2025-08-31,Affiliate,UK
U00959,2025-01-31,Affiliate,France
U00960,2025-02-09,Paid Search,France
U00961,2025-08-17,Organic,Spain
U00962,2025-02-05,Paid Search,Spain
U00963,2025-08-11,Paid Social,Germany
U00964,2025-01-06,Paid Search,UK
U00965,2025-11-18,Paid Social,France
U00966,2025-08-08,Paid Search,France
U00967,2025-03-16,Organic,UK
U00968,2025-01-04,Paid Social,UK
U00969,2025-12-01,Paid Social,Spain
U00970,2025-05-14,Paid Social,Germany
U00971,2025-04-28,Affiliate,Germany
U00972,2025-04-04,Organic,Spain
U00973,2025-03-03,Affiliate,Spain
U00974,2025-07-13,Partnerships,France
U00975,2025-12-01,Organic,Spain
U00976,2025-07-22,Organic,Germany
U00977,2025-01-26,Partnerships,France
U00978,2025-06-22,Paid Search,Germany
U00979,2025-10-27,Affiliate,UK
U00980,2025-05-13,Affiliate,Germany
U00981,2025-11-22,Partnerships,France
U00982,2025-04-28,Organic,Germany
U00983,2025-11-20,Partnerships,France
U00984,2025-10-02,Organic,France
U00985,2025-07-31,Paid Search,Spain
U00986,2025-08-13,Paid Search,Germany
U00987,2025-01-20,Paid Social,Spain
U00988,2025-04-23,Organic,Spain
U00989,2025-05-20,Organic,Germany
U00990,2025-02-16,Partnerships,France
U00991,2025-01-01,Partnerships,UK
U00992,2025-03-31,Partnerships,Germany
U00993,2025-05-22,Organic,Spain
U00994,2025-11-16,Organic,Spain
U00995,2025-02-07,Affiliate,France
U00996,2025-10-20,Partnerships,Spain
U00997,2025-05-19,Paid Search,UK
U00998,2025-12-22,Partnerships,Spain
U00999,2025-11-29,Paid Social,France
U01000,2025-09-16,Paid Search,Germany
U01001,2025-06-10,Organic,France
U01002,2025-06-27,Affiliate,Spain
U01003,2025-01-10,Organic,France
U01004,2025-09-18,Paid Social,Spain
U01005,2025-05-18,Paid Social,France
U01006,2025-06-21,Paid Social,Germany
U01007,2025-01-13,Paid Search,Spain
U01008,2025-06-17,Paid Social,UK
U01009,2025-05-10,Paid Social,UK
U01010,2025-03-25,Paid Search,UK
U01011,2025-11-17,Paid Social,UK
U01012,2025-11-15,Paid Search,Spain
U01013,2025-04-11,Partnerships,Spain
U01014,2025-11-25,Paid Search,Germany
U01015,2025-09-30,Affiliate,France
U01016,2025-09-22,Organic,Spain
U01017,2025-02-07,Paid Social,UK
U01018,2025-04-04,Organic,Spain
U01019,2025-04-05,Partnerships,UK
U01020,2025-11-01,Partnerships,Germany
U01021,2025-03-10,Paid Search,France
U01022,2025-11-14,Organic,Spain
U01023,2025-08-24,Organic,France
U01024,2025-11-30,Paid Social,UK
U01025,2025-05-17,Paid Search,UK
U01026,2025-03-17,Paid Social,France
U01027,2025-02-04,Partnerships,Germany
U01028,2025-01-01,Paid Social,France
U01029,2025-10-23,Partnerships,France
U01030,2025-11-16,Paid Search,Spain
U01031,2025-03-01,Organic,Spain
U01032,2025-11-16,Paid Social,UK
U01033,2025-12-15,Paid Search,Spain
U01034,2025-11-24,Affiliate,Germany
U01035,2025-09-24,Paid Search,Germany
U01036,2025-12-27,Paid Search,Germany
U01037,2025-08-17,Paid Social,UK
U01038,2025-09-27,Affiliate,Germany
U01039,2025-11-12,Organic,Germany
U01040,2025-10-13,Organic,Spain
U01041,2025-10-18,Paid Social,UK
U01042,2025-08-01,Paid Search,France
U01043,2025-06-14,Affiliate,Germany
U01044,2025-01-05,Partnerships,Spain
U01045,2025-12-05,Paid Social,France
U01046,2025-03-19,Paid Search,Germany
U01047,2025-03-03,Paid Social,France
U01048,2025-05-12,Organic,France
U01049,2025-03-30,Paid Social,UK
U01050,2025-08-25,Organic,UK
U01051,2025-02-11,Paid Social,Germany
U01052,2025-03-30,Paid Search,Germany
U01053,2025-10-23,Paid Social,UK
U01054,2025-11-24,Paid Social,Germany
U01055,2025-10-22,Paid Search,Germany
U01056,2025-04-14,Paid Search,UK
U01057,2025-01-14,Paid Search,France
U01058,2025-10-15,Paid Search,Germany
U01059,2025-06-28,Paid Social,Spain
U01060,2025-05-05,Organic,UK
U01061,2025-12-19,Affiliate,Germany
U01062,2025-01-23,Affiliate,Germany
U01063,2025-03-04,Paid Social,UK
U01064,2025-05-23,Paid Social,Spain
U01065,2025-06-02,Paid Search,Spain
U01066,2025-05-25,Affiliate,UK
U01067,2025-08-13,Paid Social,Spain
U01068,2025-11-05,Paid Search,Germany
U01069,2025-04-14,Organic,Spain
U01070,2025-04-14,Paid Social,Germany
U01071,2025-02-08,Paid Social,France
U01072,2025-07-17,Paid Search,Spain
U01073,2025-05-14,Affiliate,France
U01074,2025-03-08,Organic,UK
U01075,2025-06-28,Paid Social,Spain
U01076,2025-02-11,Paid Search,Germany
U01077,2025-01-15,Affiliate,Spain
U01078,2025-04-21,Paid Search,UK
U01079,2025-06-06,Partnerships,UK
U01080,2025-10-16,Affiliate,Germany
U01081,2025-08-19,Paid Search,Spain
U01082,2025-06-06,Paid Search,France
U01083,2025-02-07,Affiliate,UK
U01084,2025-04-07,Paid Social,UK
U01085,2025-10-16,Paid Search,Germany
U01086,2025-09-11,Organic,Spain
U01087,2025-07-15,Paid Social,France
U01088,2025-03-27,Paid Social,Spain
U01089,2025-11-18,Paid Search,Spain
U01090,2025-01-10,Affiliate,France
U01091,2025-01-05,Paid Social,Germany
U01092,2025-05-03,Organic,UK
U01093,2025-11-26,Partnerships,Germany
U01094,2025-12-19,Paid Search,Germany
U01095,2025-04-28,Paid Social,Spain
U01096,2025-10-21,Paid Social,France
U01097,2025-06-08,Affiliate,UK
U01098,2025-10-30,Organic,Spain
U01099,2025-08-16,Affiliate,UK
U01100,2025-12-31,Paid Search,Spain
U01101,2025-08-04,Partnerships,France
U01102,2025-07-03,Paid Search,UK
U01103,2025-01-15,Organic,UK
U01104,2025-06-06,Partnerships,Germany
U01105,2025-05-16,Paid Social,Spain
U01106,2025-09-18,Paid Social,Spain
U01107,2025-06-06,Organic,Spain
U01108,2025-02-16,Organic,Germany
U01109,2025-11-20,Paid Social,Germany
U01110,2025-11-28,Paid Social,UK
U01111,2025-06-22,Affiliate,Spain
U01112,2025-05-10,Paid Search,Spain
U01113,2025-04-05,Paid Search,UK
U01114,2025-04-25,Paid Search,UK
U01115,2025-08-31,Paid Search,UK
U01116,2025-10-19,Affiliate,France
U01117,2025-10-09,Organic,France
U01118,2025-10-26,Partnerships,UK
U01119,2025-10-10,Paid Search,Germany
U01120,2025-03-10,Affiliate,Germany
U01121,2025-05-28,Paid Social,Spain
U01122,2025-01-11,Paid Search,France
U01123,2025-09-11,Organic,France
U01124,2025-11-26,Paid Social,UK
U01125,2025-12-26,Organic,UK
U01126,2025-02-07,Paid Social,UK
U01127,2025-05-14,Affiliate,UK
U01128,2025-07-19,Paid Search,UK
U01129,2025-01-23,Paid Social,Germany
U01130,2025-10-30,Paid Search,Germany
U01131,2025-12-12,Organic,UK
U01132,2025-10-29,Organic,Germany
U01133,2025-12-29,Organic,UK
U01134,2025-08-06,Partnerships,UK
U01135,2025-05-21,Organic,France
U01136,2025-04-14,Paid Search,Germany
U01137,2025-07-29,Paid Social,Germany
U01138,2025-04-21,Partnerships,France
U01139,2025-04-14,Affiliate,Germany
U01140,2025-11-12,Partnerships,France
U01141,2025-06-20,Paid Search,Spain
U01142,2025-12-22,Paid Search,Germany
U01143,2025-11-20,Organic,UK
U01144,2025-05-13,Affiliate,France
U01145,2025-10-20,Paid Search,UK
U01146,2025-11-24,Organic,UK
U01147,2025-05-07,Organic,Germany
U01148,2025-04-16,Paid Search,France
U01149,2025-04-02,Organic,Spain
U01150,2025-10-14,Organic,UK
U01151,2025-02-20,Organic,UK
U01152,2025-01-29,Organic,Spain
U01153,2025-10-23,Affiliate,France
U01154,2025-10-24,Paid Social,Germany
U01155,2025-08-02,Paid Search,UK
U01156,2025-09-24,Paid Search,Germany
U01157,2025-09-14,Paid Social,France
U01158,2025-10-29,Paid Social,Spain
U01159,2025-04-11,Paid Search,Germany
U01160,2025-12-12,Paid Social,France
U01161,2025-04-20,Paid Search,Germany
U01162,2025-07-01,Organic,Germany
U01163,2025-11-09,Paid Social,UK
U01164,2025-01-01,Affiliate,Germany
U01165,2025-11-15,Affiliate,UK
U01166,2025-02-24,Paid Search,France
U01167,2025-05-29,Organic,France
U01168,2025-11-05,Affiliate,UK
U01169,2025-05-17,Paid Social,Spain
U01170,2025-07-21,Paid Search,Germany
U01171,2025-11-09,Paid Social,France
U01172,2025-04-27,Paid Search,France
U01173,2025-06-03,Paid Social,Spain
U01174,2025-10-18,Affiliate,France
U01175,2025-03-04,Organic,UK
U01176,2025-09-01,Partnerships,Spain
U01177,2025-01-25,Paid Search,France
U01178,2025-03-31,Paid Search,Spain
U01179,2025-03-16,Paid Social,Spain
U01180,2025-10-21,Paid Search,France
U01181,2025-07-29,Paid Search,France
U01182,2025-12-13,Organic,France
U01183,2025-01-17,Paid Search,Spain
U01184,2025-05-08,Organic,UK
U01185,2025-12-30,Paid Search,UK
U01186,2025-09-08,Organic,Germany
U01187,2025-06-28,Affiliate,France
U01188,2025-07-01,Partnerships,UK
U01189,2025-06-01,Paid Search,Germany
U01190,2025-01-25,Organic,Germany
U01191,2025-06-29,Organic,France
U01192,2025-07-17,Partnerships,Germany
U01193,2025-12-10,Affiliate,UK
U01194,2025-06-10,Partnerships,Germany
U01195,2025-06-26,Paid Search,Germany
U01196,2025-10-12,Affiliate,UK
U01197,2025-03-04,Organic,Germany
U01198,2025-05-30,Paid Social,Germany
U01199,2025-06-03,Paid Search,Spain
U01200,2025-06-05,Paid Social,Germany
U01201,2025-02-18,Partnerships,Germany
U01202,2025-12-03,Paid Search,Spain
U01203,2025-03-25,Paid Search,Spain
U01204,2025-12-27,Paid Search,Spain
U01205,2025-06-26,Organic,France
U01206,2025-05-28,Paid Search,France
U01207,2025-04-28,Partnerships,UK
U01208,2025-12-08,Paid Social,Germany
U01209,2025-03-04,Organic,UK
U01210,2025-07-08,Organic,France
U01211,2025-12-26,Paid Search,Germany
U01212,2025-02-18,Paid Social,Germany
U01213,2025-11-23,Organic,Spain
U01214,2025-09-14,Paid Social,France
U01215,2025-08-12,Paid Search,Germany
U01216,2025-05-21,Organic,Spain
U01217,2025-08-03,Organic,Germany
U01218,2025-07-30,Affiliate,France
U01219,2025-11-14,Paid Social,UK
U01220,2025-02-01,Paid Social,UK
U01221,2025-06-07,Paid Search,Germany
U01222,2025-10-12,Organic,Spain
U01223,2025-11-01,Organic,Spain
U01224,2025-10-13,Organic,Spain
U01225,2025-05-24,Paid Search,France
U01226,2025-01-19,Affiliate,UK
U01227,2025-01-18,Paid Search,UK
U01228,2025-09-14,Paid Social,Germany
U01229,2025-03-19,Organic,UK
U01230,2025-06-24,Paid Search,Spain
U01231,2025-07-13,Affiliate,France
U01232,2025-04-23,Partnerships,Spain
U01233,2025-04-24,Organic,Spain
U01234,2025-08-10,Organic,UK
U01235,2025-06-15,Organic,France
U01236,2025-11-15,Affiliate,France
U01237,2025-05-12,Paid Search,Spain
U01238,2025-09-21,Paid Social,Germany
U01239,2025-02-24,Affiliate,UK
U01240,2025-12-25,Partnerships,Germany
U01241,2025-05-11,Affiliate,Spain
U01242,2025-10-15,Paid Social,UK
U01243,2025-09-23,Paid Social,Germany
U01244,2025-06-11,Paid Search,Germany
U01245,2025-03-28,Partnerships,Germany
U01246,2025-02-24,Affiliate,UK
U01247,2025-10-15,Partnerships,Germany
U01248,2025-06-27,Paid Social,France
U01249,2025-12-15,Paid Social,Spain
U01250,2025-01-08,Organic,UK
U01251,2025-11-17,Organic,France
U01252,2025-11-09,Paid Social,Germany
U01253,2025-09-04,Affiliate,Spain
U01254,2025-11-19,Paid Social,Germany
U01255,2025-09-12,Partnerships,France
U01256,2025-11-24,Organic,Germany
U01257,2025-02-23,Partnerships,UK
