week,country,channel,roas,cost_per_conversion,avg_orders_per_user_5w,spend_share_pct,total_5w_revenue,total_spend,converted_users,total_orders_5w,roas_score,order_frequency_score,cpa_score,base_composite_score,adjusted_composite_score,channel_rank,recommendation
2025-09-08,Germany,Organic,0.0079,1651.96,0.1818,30.21,144.32,18171.61,11,2,0.0,0.0135,0.0194,0.011,0.011,4,Scale down / deprioritize
2025-09-08,Germany,Partnerships,,,0.5714,,388.44,,7,4,,1.0,,,,5,Scale down / deprioritize
2025-09-08,Spain,Organic,0.0277,1112.8,0.2353,38.19,523.82,18917.67,17,4,1.0,1.0,0.5594,0.8531,0.8531,1,Scale up
2025-09-08,Spain,Affiliate,0.0212,2308.11,0.2,23.3,244.94,11540.57,5,1,0.7665,0.85,0.0,0.5388,0.517,2,Maintain / optimize
2025-09-08,Spain,Paid Social,0.0111,1415.12,0.1538,37.13,204.85,18396.61,13,2,0.4021,0.6538,0.4179,0.4913,0.4899,3,Maintain / optimize
2025-09-08,Spain,Partnerships,0.0,171.25,0.0,1.38,0.0,685.0,4,0,0.0,0.0,1.0,0.3333,0.3,4,Scale down / deprioritize
2025-09-08,Spain,Paid Search,,,0.1,,130.95,,10,1,,0.425,,,,5,Scale down / deprioritize
2025-09-08,UK,Affiliate,0.0504,337.3,0.1667,4.68,102.05,2023.81,6,1,1.0,0.4167,1.0,0.8056,0.725,1,Maintain / optimize
2025-09-08,UK,Paid Social,0.0208,1592.53,0.4,36.84,330.57,15925.31,10,4,0.195,1.0,0.0,0.3983,0.3969,2,Scale down / deprioritize
2025-09-08,UK,Organic,0.0157,865.57,0.1579,38.04,258.05,16445.77,19,3,0.0575,0.3947,0.5791,0.3438,0.3438,3,Scale down / deprioritize
2025-09-08,UK,Paid Search,0.0136,883.5,0.1,20.44,119.92,8834.96,10,1,0.0,0.25,0.5649,0.2716,0.2573,4,Scale down / deprioritize
2025-09-08,UK,Partnerships,,,0.0,,0.0,,1,0,,0.0,,,,5,Scale down / deprioritize
2025-09-15,France,Organic,0.0596,432.9,0.3333,20.37,309.76,5194.84,12,4,1.0,0.7692,0.8445,0.8713,0.808,1,Scale up
2025-09-15,France,Paid Social,0.053,149.85,0.1111,10.58,142.96,2697.27,18,2,0.867,0.0,1.0,0.6223,0.5601,2,Maintain / optimize
2025-09-15,France,Paid Search,0.0259,1156.41,0.4,22.68,149.77,5782.03,5,2,0.3233,1.0,0.4472,0.5901,0.5511,3,Maintain / optimize
2025-09-15,France,Partnerships,0.0098,1970.55,0.1667,46.37,115.78,11823.28,6,1,0.0,0.1923,0.0,0.0641,0.0641,4,Scale down / deprioritize
2025-09-15,France,Affiliate,,,0.2222,,347.52,,9,2,,0.3846,,,,5,Scale down / deprioritize
2025-09-15,Germany,Affiliate,0.1373,127.01,0.1429,1.53,122.09,889.08,7,1,1.0,0.5238,1.0,0.8413,0.7571,1,Scale up
2025-09-15,Germany,Paid Social,0.0758,621.14,0.2727,11.77,517.97,6832.59,11,3,0.5521,1.0,0.8589,0.8037,0.7503,2,Scale up
2025-09-15,Germany,Partnerships,0.005,3629.05,0.25,25.0,72.71,14516.21,4,1,0.0365,0.9167,0.0,0.3177,0.3105,3,Scale down / deprioritize
2025-09-15,Germany,Organic,0.001,1854.28,0.1,31.93,18.23,18542.81,10,1,0.0072,0.3667,0.5068,0.2935,0.2935,4,Scale down / deprioritize
2025-09-15,Germany,Paid Search,0.0,2161.11,0.0,29.77,0.0,17288.85,8,0,0.0,0.0,0.4192,0.1397,0.1387,5,Scale down / deprioritize
2025-09-15,Spain,Partnerships,0.0163,2555.85,0.6,26.21,208.09,12779.27,5,3,1.0,1.0,0.0,0.6667,0.6405,1,Maintain / optimize
2025-09-15,Spain,Affiliate,0.0162,598.9,0.0833,14.74,116.63,7186.83,12,1,0.9966,0.1389,0.8841,0.6732,0.6204,2,Maintain / optimize
2025-09-15,Spain,Organic,0.0121,342.42,0.0833,8.43,49.74,4108.99,12,1,0.7434,0.1389,1.0,0.6274,0.5647,3,Maintain / optimize
2025-09-15,Spain,Paid Social,0.009,1312.03,0.1429,37.67,164.72,18368.44,14,2,0.5507,0.2381,0.5619,0.4503,0.4503,4,Maintain / optimize
2025-09-15,Spain,Paid Search,0.0,421.53,0.0,12.97,0.0,6322.97,15,0,0.0,0.0,0.9643,0.3214,0.2943,5,Scale down / deprioritize
2025-09-15,UK,Paid Social,0.1739,231.37,0.3333,39.62,603.58,3470.62,15,5,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-09-15,UK,Affiliate,0.0103,528.84,0.1,60.38,54.57,5288.41,10,1,0.0,0.3,0.0,0.1,0.1,2,Scale down / deprioritize
2025-09-15,UK,Organic,,,0.0,,0.0,,9,0,,0.0,,,,3,Scale down / deprioritize
2025-09-15,UK,Paid Search,,,0.2222,,122.56,,9,2,,0.6667,,,,3,Scale down / deprioritize
2025-09-15,UK,Partnerships,,,0.0,,0.0,,3,0,,0.0,,,,3,Scale down / deprioritize
2025-09-22,France,Paid Search,0.0331,651.43,0.2,46.7,323.32,9771.4,15,3,1.0,1.0,0.6812,0.8937,0.8937,1,Scale up
2025-09-22,France,Organic,0.0,514.45,0.0,17.21,0.0,3601.12,7,0,0.0,0.0,1.0,0.3333,0.3,2,Scale down / deprioritize
2025-09-22,France,Affiliate,0.0,944.06,0.0,36.09,0.0,7552.48,8,0,0.0,0.0,0.0,0.0,0.0,3,Scale down / deprioritize
2025-09-22,France,Paid Social,,,0.2,,304.33,,15,3,,1.0,,,,4,Scale down / deprioritize
2025-09-22,France,Partnerships,,,0.0,,0.0,,3,0,,0.0,,,,4,Scale down / deprioritize
2025-09-22,Germany,Organic,0.0539,428.47,0.2353,16.11,392.26,7283.99,17,4,1.0,0.1176,0.9558,0.6912,0.6413,1,Maintain / optimize
2025-09-22,Germany,Affiliate,0.0367,401.3,0.2857,6.21,103.01,2809.1,7,2,0.484,0.2857,1.0,0.5899,0.5309,2,Maintain / optimize
2025-09-22,Germany,Paid Search,0.0373,943.24,0.2,41.72,703.21,18864.83,20,4,0.5022,0.0,0.1192,0.2071,0.2071,3,Scale down / deprioritize
2025-09-22,Germany,Paid Social,0.0206,1016.57,0.25,35.97,334.32,16265.12,16,4,0.0,0.1667,0.0,0.0556,0.0547,4,Scale down / deprioritize
2025-09-22,Germany,Partnerships,,,0.5,,148.79,,4,2,,1.0,,,,5,Scale down / deprioritize
2025-09-22,Spain,Paid Search,0.0557,903.39,0.4,7.49,251.8,4516.95,5,2,1.0,1.0,0.6047,0.8682,0.7853,1,Scale up
2025-09-22,Spain,Affiliate,0.0257,316.08,0.0833,6.29,97.56,3793.02,12,1,0.4479,0.0198,1.0,0.4892,0.4403,2,Maintain / optimize
2025-09-22,Spain,Partnerships,0.0131,1405.54,0.2,23.31,183.43,14055.44,10,2,0.2148,0.381,0.2667,0.2875,0.2771,3,Scale down / deprioritize
2025-09-22,Spain,Organic,0.0032,1531.97,0.0769,33.03,64.65,19915.64,13,1,0.0345,0.0,0.1816,0.0721,0.0721,4,Scale down / deprioritize
2025-09-22,Spain,Paid Social,0.0014,1801.79,0.1,29.88,24.64,18017.88,10,1,0.0,0.0714,0.0,0.0238,0.0235,5,Scale down / deprioritize
2025-09-22,UK,Affiliate,0.3509,97.58,0.6,2.99,342.42,975.79,10,6,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-09-22,UK,Paid Social,0.136,164.61,0.2,10.1,447.65,3292.18,20,4,0.3756,0.1429,0.9372,0.4852,0.4435,2,Maintain / optimize
2025-09-22,UK,Partnerships,0.0514,549.48,0.3333,10.11,169.46,3296.86,6,2,0.1299,0.4286,0.5766,0.3783,0.3458,3,Scale down / deprioritize
2025-09-22,UK,Paid Search,0.0436,688.49,0.2727,23.22,330.08,7573.34,11,3,0.1072,0.2987,0.4463,0.2841,0.267,4,Scale down / deprioritize
2025-09-22,UK,Organic,0.0067,1164.85,0.1333,53.58,116.96,17472.82,15,2,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-09-29,France,Paid Search,0.104,152.24,0.3846,7.16,205.8,1979.08,13,5,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-09-29,France,Paid Social,0.0994,317.88,0.2,11.5,316.08,3178.81,10,2,0.9538,0.3514,0.9318,0.7456,0.6793,2,Maintain / optimize
2025-09-29,France,Affiliate,0.0528,533.86,0.25,15.46,225.59,4270.84,8,2,0.4808,0.527,0.8429,0.6169,0.5682,3,Maintain / optimize
2025-09-29,France,Organic,0.0187,529.87,0.1,19.18,99.23,5298.74,10,1,0.1349,0.0,0.8445,0.3265,0.3037,4,Scale down / deprioritize
2025-09-29,France,Partnerships,0.0054,2581.08,0.2,46.7,70.16,12905.41,5,1,0.0,0.3514,0.0,0.1171,0.1171,5,Scale down / deprioritize
2025-09-29,Germany,Affiliate,0.0217,1674.02,0.375,24.05,290.09,13392.14,8,3,1.0,1.0,0.0,0.6667,0.6182,1,Maintain / optimize
2025-09-29,Germany,Paid Search,0.003,736.29,0.0625,21.16,35.53,11780.67,16,1,0.0018,0.0,1.0,0.3339,0.3005,2,Scale down / deprioritize
2025-09-29,Germany,Paid Social,0.0101,1607.45,0.0909,31.75,179.17,17681.93,11,1,0.3828,0.0909,0.071,0.1816,0.1816,3,Scale down / deprioritize
2025-09-29,Germany,Partnerships,0.003,1425.5,0.1111,23.04,38.26,12829.49,9,1,0.0,0.1556,0.265,0.1402,0.1287,4,Scale down / deprioritize
2025-09-29,Germany,Organic,,,0.3125,,341.32,,16,5,,0.8,,,,5,Scale down / deprioritize
2025-09-29,Spain,Paid Search,0.0264,942.86,0.3333,13.4,224.44,8485.74,9,3,1.0,0.7937,0.8083,0.8673,0.7899,1,Scale up
2025-09-29,Spain,Affiliate,0.0146,2366.43,0.4,18.68,173.3,11832.17,5,2,0.5002,1.0,0.0859,0.5287,0.4982,2,Maintain / optimize
2025-09-29,Spain,Paid Social,0.0028,565.0,0.0769,11.59,20.83,7345.05,13,1,0.0,0.0,1.0,0.3333,0.3,3,Scale down / deprioritize
2025-09-29,Spain,Organic,0.0039,1494.63,0.0833,28.31,70.48,17935.62,12,1,0.0463,0.0198,0.5283,0.1981,0.1981,4,Scale down / deprioritize
2025-09-29,Spain,Partnerships,0.0076,2535.76,0.1429,28.02,134.58,17750.34,7,1,0.201,0.2041,0.0,0.135,0.1348,5,Scale down / deprioritize
2025-09-29,UK,Paid Search,0.0561,722.43,0.3529,43.47,688.83,12281.36,17,6,1.0,1.0,0.0636,0.6879,0.6879,1,Maintain / optimize
2025-09-29,UK,Paid Social,0.0437,312.19,0.1538,14.36,177.18,4058.44,13,2,0.7275,0.2615,0.8557,0.6149,0.5613,2,Maintain / optimize
2025-09-29,UK,Affiliate,0.0213,237.45,0.0833,10.09,60.64,2849.42,12,1,0.2369,0.0,1.0,0.4123,0.3711,3,Scale down / deprioritize
2025-09-29,UK,Organic,0.0105,755.35,0.1667,32.08,94.95,9064.2,12,2,0.0,0.3091,0.0,0.103,0.0995,4,Scale down / deprioritize
2025-09-29,UK,Partnerships,,,0.125,,87.64,,8,1,,0.1545,,,,5,Scale down / deprioritize
2025-10-06,France,Paid Social,0.0534,801.86,0.4286,17.39,599.71,11226.0,14,6,0.9013,1.0,0.931,0.9441,0.8951,1,Scale up
2025-10-06,France,Paid Search,0.0593,454.09,0.2857,9.85,376.82,6357.23,14,4,1.0,0.6667,1.0,0.8889,0.8,2,Scale up
2025-10-06,France,Organic,0.0051,1340.8,0.0833,24.93,81.78,16089.6,12,1,0.0858,0.1944,0.8241,0.3681,0.3667,3,Scale down / deprioritize
2025-10-06,France,Partnerships,0.0041,5493.9,0.3333,25.54,67.78,16481.69,3,1,0.0694,0.7778,0.0,0.2824,0.2824,4,Scale down / deprioritize
2025-10-06,France,Affiliate,0.0,2054.87,0.0,22.29,0.0,14384.1,7,0,0.0,0.0,0.6824,0.2275,0.2227,5,Scale down / deprioritize
2025-10-06,Germany,Partnerships,0.1324,108.46,0.2,1.34,71.82,542.28,5,1,1.0,0.5765,1.0,0.8588,0.7729,1,Scale up
2025-10-06,Germany,Organic,0.0427,547.19,0.2857,18.87,326.93,7660.65,14,4,0.3063,1.0,0.6702,0.6588,0.621,2,Maintain / optimize
2025-10-06,Germany,Paid Search,0.0143,1080.88,0.2143,37.27,216.97,15132.26,14,3,0.0874,0.6471,0.269,0.3345,0.3302,3,Scale down / deprioritize
2025-10-06,Germany,Paid Social,0.003,1438.77,0.0833,42.52,52.37,17265.27,12,1,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-10-06,Germany,Affiliate,,,0.1667,,133.58,,6,1,,0.4118,,,,5,Scale down / deprioritize
2025-10-06,Spain,Paid Social,0.0915,386.93,0.3,19.08,707.99,7738.65,20,6,1.0,1.0,0.994,0.998,0.9285,1,Scale up
2025-10-06,Spain,Paid Search,0.0214,649.13,0.1667,28.81,249.81,11684.34,18,3,0.2337,0.5556,0.9633,0.5842,0.5595,2,Maintain / optimize
2025-10-06,Spain,Organic,0.0164,335.38,0.1,8.27,54.9,3353.79,10,1,0.1789,0.3333,1.0,0.5041,0.4537,3,Maintain / optimize
2025-10-06,Spain,Partnerships,0.0,8891.51,0.0,43.84,0.0,17783.02,2,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-10-06,Spain,Affiliate,,,0.1538,,215.39,,13,2,,0.5128,,,,5,Scale down / deprioritize
2025-10-06,UK,Paid Social,0.0618,730.26,0.2143,22.81,632.25,10223.6,14,3,1.0,0.6429,0.9934,0.8787,0.8237,1,Scale up
2025-10-06,UK,Paid Search,0.0424,777.26,0.2667,26.01,494.3,11658.85,15,4,0.2189,0.8,0.9055,0.6415,0.6106,2,Maintain / optimize
2025-10-06,UK,Affiliate,0.0369,726.71,0.3333,14.59,241.66,6540.39,9,3,0.0,1.0,1.0,0.6667,0.6,3,Maintain / optimize
2025-10-06,UK,Organic,0.0403,1261.79,0.3077,36.59,660.81,16403.29,13,4,0.134,0.9231,0.0,0.3524,0.3524,4,Scale down / deprioritize
2025-10-06,UK,Partnerships,,,0.0,,0.0,,6,0,,0.0,,,,5,Scale down / deprioritize
2025-10-13,France,Paid Social,0.0404,880.32,0.375,18.01,569.08,14085.11,16,6,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-10-13,France,Partnerships,0.0278,1481.1,0.3,18.94,411.11,14811.01,10,3,0.6605,0.7,0.5393,0.6333,0.5819,2,Maintain / optimize
2025-10-13,France,Organic,0.0167,1005.74,0.125,20.57,268.77,16091.8,16,2,0.3636,0.0,0.9038,0.4225,0.4023,3,Maintain / optimize
2025-10-13,France,Paid Search,0.0078,1379.55,0.1538,22.93,139.62,17934.09,13,2,0.1242,0.1154,0.6172,0.2856,0.2856,4,Scale down / deprioritize
2025-10-13,France,Affiliate,0.0032,2184.37,0.1429,19.55,48.31,15290.61,7,1,0.0,0.0714,0.0,0.0238,0.0222,5,Scale down / deprioritize
2025-10-13,Germany,Organic,0.1943,73.98,0.3,2.23,143.78,739.81,10,3,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-10-13,Germany,Paid Social,0.0041,687.42,0.1111,18.61,25.24,6186.74,9,1,0.0015,0.1282,0.5802,0.2367,0.2203,2,Scale down / deprioritize
2025-10-13,Germany,Partnerships,0.0145,987.2,0.125,23.75,114.52,7897.56,8,1,0.0562,0.1923,0.3751,0.2079,0.1955,3,Scale down / deprioritize
2025-10-13,Germany,Paid Search,0.0038,1535.29,0.0833,55.41,69.78,18423.44,12,1,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-10-13,Germany,Affiliate,,,0.2308,,242.06,,13,3,,0.6805,,,,5,Scale down / deprioritize
2025-10-13,Spain,Organic,0.1408,107.95,0.1538,3.59,197.56,1403.41,13,2,1.0,0.3692,1.0,0.7897,0.7108,1,Maintain / optimize
2025-10-13,Spain,Paid Search,0.0553,393.96,0.2857,14.09,304.98,5515.48,14,4,0.3928,0.6857,0.8129,0.6305,0.5816,2,Maintain / optimize
2025-10-13,Spain,Affiliate,0.0423,627.93,0.2857,11.23,185.73,4395.5,7,2,0.3002,0.6857,0.6598,0.5486,0.5027,3,Maintain / optimize
2025-10-13,Spain,Paid Social,0.0207,1636.52,0.4167,50.17,406.7,19638.23,12,5,0.1471,1.0,0.0,0.3824,0.3824,4,Scale down / deprioritize
2025-10-13,Spain,Partnerships,0.0,1364.63,0.0,20.92,0.0,8187.81,6,0,0.0,0.0,0.1779,0.0593,0.0556,5,Scale down / deprioritize
2025-10-13,UK,Paid Social,0.3703,86.5,0.3889,3.25,576.54,1557.06,18,7,1.0,0.6162,1.0,0.8721,0.7848,1,Scale up
2025-10-13,UK,Paid Search,0.0337,552.2,0.2727,12.69,204.43,6074.17,11,3,0.037,0.2149,0.8191,0.357,0.3318,2,Scale down / deprioritize
2025-10-13,UK,Affiliate,0.0207,2660.98,0.5,33.37,331.02,15965.88,6,3,0.0,1.0,0.0,0.3333,0.3313,3,Scale down / deprioritize
2025-10-13,UK,Partnerships,0.0245,1047.55,0.2857,15.33,179.98,7332.87,7,2,0.0109,0.2597,0.6267,0.2991,0.2805,4,Scale down / deprioritize
2025-10-13,UK,Organic,0.0268,890.42,0.2105,35.36,452.75,16918.06,19,4,0.0172,0.0,0.6877,0.235,0.235,5,Scale down / deprioritize
2025-10-20,France,Affiliate,0.1098,520.81,0.3333,24.26,514.6,4687.33,9,3,1.0,0.5926,1.0,0.8642,0.7778,1,Scale up
2025-10-20,France,Organic,0.0626,810.04,0.5,41.93,507.17,8100.35,10,5,0.5561,1.0,0.7399,0.7653,0.7653,2,Scale up
2025-10-20,France,Partnerships,0.0035,1632.85,0.25,33.81,23.01,6531.4,4,1,0.0,0.3889,0.0,0.1296,0.1237,3,Scale down / deprioritize
2025-10-20,France,Paid Search,,,0.0909,,55.75,,11,1,,0.0,,,,4,Scale down / deprioritize
2025-10-20,France,Paid Social,,,0.3077,,414.18,,13,4,,0.5299,,,,4,Scale down / deprioritize
2025-10-20,Germany,Paid Social,0.1466,113.43,0.1818,3.22,182.92,1247.73,11,2,1.0,0.2375,1.0,0.7458,0.6713,1,Maintain / optimize
2025-10-20,Germany,Organic,0.0062,1222.0,0.1429,22.1,53.33,8554.03,7,1,0.0298,0.1244,0.7986,0.3176,0.3007,2,Scale down / deprioritize
2025-10-20,Germany,Affiliate,0.0043,1205.39,0.1,31.14,52.07,12053.9,10,1,0.0166,0.0,0.8016,0.2727,0.2643,3,Scale down / deprioritize
2025-10-20,Germany,Partnerships,0.0019,5616.49,0.3333,43.53,32.35,16849.47,3,1,0.0,0.6774,0.0,0.2258,0.2258,4,Scale down / deprioritize
2025-10-20,Germany,Paid Search,,,0.4444,,498.17,,9,4,,1.0,,,,5,Scale down / deprioritize
2025-10-20,Spain,Paid Search,0.0765,394.05,0.1667,8.84,361.86,4728.59,12,2,1.0,0.3333,1.0,0.7778,0.7,1,Maintain / optimize
2025-10-20,Spain,Paid Social,0.0302,873.86,0.2308,21.25,342.96,11360.21,13,3,0.3945,0.4615,0.7951,0.5504,0.5266,2,Maintain / optimize
2025-10-20,Spain,Partnerships,0.0141,2736.18,0.5,30.71,231.06,16417.11,6,3,0.1839,1.0,0.0,0.3946,0.3946,3,Scale down / deprioritize
2025-10-20,Spain,Organic,0.0116,1407.81,0.2222,23.7,146.45,12670.25,9,2,0.151,0.4444,0.5672,0.3876,0.3751,4,Scale down / deprioritize
2025-10-20,Spain,Affiliate,0.0,1657.17,0.0,15.5,0.0,8285.87,5,0,0.0,0.0,0.4607,0.1536,0.1429,5,Scale down / deprioritize
2025-10-20,UK,Organic,0.0972,139.41,0.1818,6.69,148.98,1533.5,11,2,1.0,0.311,0.9406,0.7505,0.6816,1,Maintain / optimize
2025-10-20,UK,Partnerships,0.0536,175.34,0.25,6.12,75.17,1402.76,8,2,0.4026,0.6842,0.8854,0.6574,0.596,2,Maintain / optimize
2025-10-20,UK,Paid Social,0.043,751.39,0.3077,42.62,419.79,9768.02,13,4,0.2571,1.0,0.0,0.419,0.419,3,Maintain / optimize
2025-10-20,UK,Affiliate,0.0337,100.77,0.125,3.52,27.16,806.16,8,1,0.1298,0.0,1.0,0.3766,0.3389,4,Scale down / deprioritize
2025-10-20,UK,Paid Search,0.0242,588.01,0.25,41.05,227.9,9408.14,16,4,0.0,0.6842,0.2511,0.3118,0.3105,5,Scale down / deprioritize
2025-10-27,France,Organic,0.0457,822.88,0.1667,19.94,676.41,14811.91,18,3,1.0,0.625,1.0,0.875,0.8309,1,Scale up
2025-10-27,France,Paid Social,0.0264,872.35,0.2667,17.62,346.0,13085.24,15,4,0.579,1.0,0.9934,0.8575,0.7947,2,Scale up
2025-10-27,France,Paid Search,0.0,1579.04,0.0,14.88,0.0,11053.26,7,0,0.0,0.0,0.8995,0.2998,0.2699,3,Scale down / deprioritize
2025-10-27,France,Affiliate,0.0,4658.48,0.0,25.09,0.0,18633.94,4,0,0.0,0.0,0.4903,0.1634,0.1634,4,Scale down / deprioritize
2025-10-27,France,Partnerships,0.0,8348.26,0.0,22.48,0.0,16696.53,2,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-10-27,Germany,Organic,0.116,302.54,0.1579,16.94,666.6,5748.19,19,3,1.0,0.7895,0.9363,0.9086,0.8433,1,Scale up
2025-10-27,Germany,Paid Search,0.0593,176.78,0.1818,5.73,115.26,1944.54,11,2,0.5111,0.9091,1.0,0.8067,0.7261,2,Maintain / optimize
2025-10-27,Germany,Affiliate,0.0334,2152.45,0.2,31.71,359.51,10762.25,5,1,0.2881,1.0,0.0,0.4294,0.4144,3,Maintain / optimize
2025-10-27,Germany,Paid Social,0.0,1720.35,0.0,45.62,0.0,15483.15,9,0,0.0,0.0,0.2187,0.0729,0.0729,4,Scale down / deprioritize
2025-10-27,Germany,Partnerships,,,0.2,,60.96,,5,1,,1.0,,,,5,Scale down / deprioritize
2025-10-27,Spain,Paid Social,0.0395,816.83,0.3077,16.5,419.04,10618.83,13,4,1.0,1.0,0.9651,0.9884,0.8895,1,Scale up
2025-10-27,Spain,Organic,0.0356,732.75,0.25,18.22,416.92,11723.94,16,4,0.9012,0.8125,1.0,0.9046,0.8285,2,Scale up
2025-10-27,Spain,Affiliate,0.013,1318.14,0.2222,18.44,153.98,11863.28,9,2,0.3289,0.7222,0.7571,0.6027,0.5532,3,Maintain / optimize
2025-10-27,Spain,Paid Search,0.0024,1757.55,0.1,27.31,42.49,17575.52,10,1,0.0613,0.325,0.5747,0.3203,0.3203,4,Scale down / deprioritize
2025-10-27,Spain,Partnerships,0.0,3142.28,0.0,19.53,0.0,12569.12,4,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-10-27,UK,Affiliate,0.0522,521.47,0.2,8.09,272.31,5214.69,10,2,1.0,0.8,1.0,0.9333,0.84,1,Scale up
2025-10-27,UK,Organic,0.0243,1574.75,0.2222,21.99,344.92,14172.78,9,2,0.466,0.8889,0.756,0.7037,0.6779,2,Maintain / optimize
2025-10-27,UK,Partnerships,0.0011,4838.95,0.25,30.04,20.33,19355.81,4,1,0.0201,1.0,0.0,0.34,0.34,3,Scale down / deprioritize
2025-10-27,UK,Paid Search,0.0,742.72,0.0,12.68,0.0,8169.95,11,0,0.0,0.0,0.9488,0.3163,0.2912,4,Scale down / deprioritize
2025-10-27,UK,Paid Social,0.0,1593.43,0.0,27.2,0.0,17527.69,11,0,0.0,0.0,0.7517,0.2506,0.2473,5,Scale down / deprioritize
2025-11-03,France,Paid Search,0.6088,48.9,0.2143,1.51,416.79,684.66,14,3,1.0,0.2245,1.0,0.7415,0.6673,1,Maintain / optimize
2025-11-03,France,Paid Social,0.0421,741.41,0.3333,39.18,748.74,17793.77,24,8,0.0502,0.4286,0.8383,0.439,0.439,2,Maintain / optimize
2025-11-03,France,Partnerships,0.0187,4331.46,0.6667,28.61,242.47,12994.37,3,2,0.0109,1.0,0.0,0.337,0.3275,3,Scale down / deprioritize
2025-11-03,France,Organic,0.0121,1161.53,0.0833,30.69,169.32,13938.31,12,1,0.0,0.0,0.7402,0.2467,0.2412,4,Scale down / deprioritize
2025-11-03,France,Affiliate,,,0.3636,,284.2,,11,4,,0.4805,,,,5,Scale down / deprioritize
2025-11-03,Germany,Paid Search,0.1737,341.91,0.3846,6.54,771.85,4444.82,13,5,1.0,1.0,1.0,1.0,0.9,1,Scale up
2025-11-03,Germany,Organic,0.0227,1433.21,0.1538,27.43,423.53,18631.78,13,2,0.1309,0.4,0.5664,0.3658,0.3638,2,Scale down / deprioritize
2025-11-03,Germany,Paid Social,0.0081,1495.25,0.1538,28.62,157.15,19438.3,13,2,0.0466,0.4,0.5417,0.3294,0.3294,3,Scale down / deprioritize
2025-11-03,Germany,Affiliate,0.0048,1376.4,0.1667,12.16,39.3,8258.42,6,1,0.0274,0.4333,0.589,0.3499,0.3238,4,Scale down / deprioritize
2025-11-03,Germany,Partnerships,0.0,2858.68,0.0,25.25,0.0,17152.07,6,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-11-03,Spain,Affiliate,0.0555,217.53,0.125,4.57,96.52,1740.23,8,1,1.0,0.375,0.9675,0.7808,0.7095,1,Maintain / optimize
2025-11-03,Spain,Paid Search,0.0172,1108.88,0.3333,34.96,229.41,13306.5,12,4,0.3108,1.0,0.7852,0.6987,0.6987,2,Maintain / optimize
2025-11-03,Spain,Organic,0.039,58.44,0.0909,1.69,25.07,642.87,11,1,0.7031,0.2727,1.0,0.6586,0.5927,3,Maintain / optimize
2025-11-03,Spain,Paid Social,0.0043,623.66,0.05,32.77,53.71,12473.28,20,1,0.0776,0.15,0.8844,0.3707,0.3682,4,Scale down / deprioritize
2025-11-03,Spain,Partnerships,0.0,4948.25,0.0,26.0,0.0,9896.5,2,0,0.0,0.0,0.0,0.0,0.0,5,Scale down / deprioritize
2025-11-03,UK,Partnerships,0.0066,854.07,0.1667,10.14,33.88,5124.41,6,1,0.5847,1.0,0.8837,0.8228,0.7405,1,Maintain / optimize
2025-11-03,UK,Organic,0.0086,904.8,0.0833,21.48,93.27,10857.54,12,1,0.7597,0.5,0.8607,0.7068,0.6708,2,Maintain / optimize
2025-11-03,UK,Affiliate,0.0113,2801.43,0.1667,33.25,190.07,16808.6,6,1,1.0,1.0,0.0,0.6667,0.6667,3,Maintain / optimize
2025-11-03,UK,Paid Social,0.0,654.64,0.0,23.31,0.0,11783.48,18,0,0.0,0.0,0.9742,0.3247,0.3108,4,Scale down / deprioritize
2025-11-03,UK,Paid Search,0.0,597.77,0.0,11.82,0.0,5977.7,10,0,0.0,0.0,1.0,0.3333,0.3024,5,Scale down / deprioritize
2025-11-10,France,Paid Search,0.0438,1359.39,0.375,22.34,476.37,10875.1,8,3,1.0,1.0,0.8346,0.9449,0.8504,1,Scale up
2025-11-10,France,Paid Social,0.028,1260.44,0.3,25.89,352.83,12604.42,10,3,0.639,0.8,0.8906,0.7765,0.7437,2,Maintain / optimize
2025-11-10,France,Organic,0.0115,1067.18,0.0769,28.49,159.11,13873.3,13,1,0.2618,0.2051,1.0,0.489,0.489,3,Maintain / optimize
2025-11-10,France,Partnerships,0.0,2833.66,0.0,23.28,0.0,11334.62,4,0,0.0,0.0,0.0,0.0,0.0,4,Scale down / deprioritize
2025-11-10,France,Affiliate,,,0.2,,109.1,,5,1,,0.5333,,,,5,Scale down / deprioritize
2025-11-10,Germany,Organic,0.0207,770.98,0.1765,19.06,270.76,13106.65,17,3,1.0,1.0,1.0,1.0,0.9365,1,Scale up
2025-11-10,Germany,Paid Social,0.0095,1413.44,0.1538,26.72,173.92,18374.7,13,2,0.4582,0.8718,0.6283,0.6528,0.6528,2,Maintain / optimize
